Ferro electric thin film material,Film thickness (nm),Substrate material,Remnant polarization,Coercive field,Article Title,Source Title,DOI,mpid,formula,space_group,crystal_system,a,b,c,alpha,beta,gamma,volume,density,band_gap,formation_energy,energy_above_hull
Ba2Bi4Ti5O18,,silicon,0.6,47,"Structural and electrical characterization of epitaxial, large area ferroelectric films of Ba2Bi4Ti5O18 grown by pulsed excimer laser ablation",JOURNAL OF APPLIED PHYSICS,10.1063/1.372263,mp-1228482,Ba2Ti5(Bi2O9)2,I4/mmm,Tetragonal,3.926667,3.926667,24.605168185115200,85.42330259081010,85.42330259081010,90.0,376.95679033744700,7.215141562091510,1.355300000000000,-2.8172561422988500,0.068800800172425
Bi5FeTi3O15 (BFTO),,,35.5,171,Structural and electrical characterization of chemical-solution-derived Bi5FeTi3O15 thin films,JOURNAL OF PHYSICS D-APPLIED PHYSICS,10.1088/0022-3727/41/15/155418,mp-1217452,Ti3Fe(BiO3)5,P2_1,Monoclinic,5.534428,5.486071,20.9611352741514,82.48065682049980,90.0,90.0,630.9547363151060,7.812930962283890,2.0168,-2.360028226666670,0.013427247031259
Sr2Bi4Ti5O18 (SBTi),,,33.5,91.4,Effect of Ca doping on the properties of Sr2Bi4Ti5O18 ferroelectric thin films,JOURNAL OF MATERIALS SCIENCE-MATERIALS IN ELECTRONICS,10.1007/s10854-019-01711-4,mp-1218800,Sr2Ti5(Bi2O9)2,P1,Triclinic,5.507535,5.537676265021370,24.861558759794500,96.30260548942150,90.08148813879160,90.31795075350660,753.6552576986280,6.779534139018600,2.094300000000000,-2.888576598505750,0.007536681465518000
SrBi4Ti4O15 (SBTi),,,40.9,105.6,Effects of vanadium doping on structure and electrical properties of SrBi4Ti4O15 thin films,APPLIED SURFACE SCIENCE,10.1016/j.apsusc.2008.11.062,mp-1217847,SrTi4Bi4O15,Cmc2_1,Orthorhombic,20.787532914830400,20.787532914830400,5.556209,90.0,90.0,164.7993886145800,629.5297996305600,7.148292051899280,1.7965,-2.756441758472220,0.0030988107291700000
Bi4Ti3O12,,Pt/SiO2/Si(100),0.6,13,PREPARATION OF BI4TI3O12 FILMS BY MOCVD AND THEIR APPLICATION TO MEMORY DEVICES,INTEGRATED FERROELECTRICS,10.1080/10584589508019352,mp-1179025,Ti3(BiO3)4,C2/m,Monoclinic,3.864694375720030,3.864694375720030,16.978874726609200,84.22256089428060,84.22256089428060,88.83345502699920,251.01098852038200,7.750047518997610,1.542,-2.509956527894740,0.041130956447370000
LiTaO3,50-200,Pt/Ti/SiO2/Si,12.3,60,Thickness-dependent microstructures and electrical properties of LiTaO3 thin films prepared by a sol-gel process,INTERNATIONAL JOURNAL OF MODERN PHYSICS B,10.1142/S0217979207044640,mp-754345,LiTaO3,P4/mbm,Tetragonal,5.444507,5.444507,3.942623,90.0,90.0,90.0,116.86981919174200,6.703179903163180,2.5608,-3.036713801133330,0.088644969000005
Pb5Ge3O11,,,1,92,Preparation and characterization of lead germanate (Pb5Ge3O11) thin film by pulsed laser deposition,INTEGRATED FERROELECTRICS,10.1080/10584580108015531,mp-557340,Ge3Pb5O11,P3,Trigonal,10.435670584124500,10.435670584124500,10.899195,90.0,90.0,120.00000370319900,1027.93525511909,6.929698297816670,2.501,-1.842273302631580,0.0
SrBi2Ta2O9 (SBT),120,,12,45,The low temperature processing for removal of metallic bismuth in ferroelectric SrBi2Ta2O9 thin films,APPLIED SURFACE SCIENCE,10.1016/S0169-4332(98)00583-2,mp-554675,SrTa2Bi2O9,I4/mmm,Tetragonal,12.88926010521210,12.88926010521210,12.88926010521210,162.43201051905100,162.43201051905100,24.944205836485600,195.03203960702600,8.6118536180181,2.012,-2.813450842119050,0.024446373214285000
BaTiO3,,"Si, SOI, MgO",21,71,Growth and dielectric properties of ferroelectric BaTiO3 thin films for cantilever-type microsensors,INTEGRATED FERROELECTRICS,10.1080/10584580590899324,mp-19990,BaTiO3,P4/mmm,Tetragonal,4.112467,4.112467,5.035613,90.0,90.0,90.0,85.16422489125650,4.546800709110380,0.0,-1.684818113666670,1.8074598639999700
SrBi4Ti4O15,,Pt(111)/Ti/SiO2/Si(100),5.4,85,Ferroelectric characteristics of SrBi4Ti4O15 thin films grown on Pt/Ti/SiO2/Si substrates by the soft chemical method,MATERIALS LETTERS,10.1016/j.matlet.2005.12.071,mp-1217847,SrTi4Bi4O15,Cmc2_1,Orthorhombic,20.787532914830400,20.787532914830400,5.556209,90.0,90.0,164.7993886145800,629.5297996305600,7.148292051899280,1.7965,-2.756441758472220,0.0030988107291700000
PbTiO3,380,Pt(111)Ti/SiO2/Si(100),13.62,121.43,Low temperature synthesis and electrical properties of PbTiO3 thin films prepared by the polymeric precursor method,THIN SOLID FILMS,10.1016/S0040-6090(00)00855-5,mp-19845,TiPbO3,Pm-3m,Cubic,3.969049,3.969049,3.969049,90.0,90.0,90.0,62.52581792285580,8.048700857425850,1.585,-2.689368039666670,0.041221745999997000
SrBi2Ta2O9,,Pt/Ti/SiO2/Si,20.8,37.8,Ferroelectric properties of SrBi2Ta2O9 thin films with Bi2O3 buffer layer by liquid-delivery metalorganic chemical vapor deposition,THIN SOLID FILMS,10.1016/S0040-6090(02)00116-5,mp-554675,SrTa2Bi2O9,I4/mmm,Tetragonal,12.88926010521210,12.88926010521210,12.88926010521210,162.43201051905100,162.43201051905100,24.944205836485600,195.03203960702600,8.6118536180181,2.012,-2.813450842119050,0.024446373214285000
BiFeO3,,Pt/Ti/SiO2/Si,52,365,Mossbauer spectra and electric properties of 57Fe-enriched BiFeO3 thin films,JAPANESE JOURNAL OF APPLIED PHYSICS,10.7567/JJAP.53.09PA15,mp-551451,FeBiO3,P1,Triclinic,5.430644,5.458528411681670,5.524043330056890,66.90638248766580,67.50512893589980,65.21539056092890,132.00542267882300,3.935109620597320,1.6259000000000000,-1.236482167000000,0.43792711700000000
Bi4Ti3O12,100,,11,90,Ultra-thin fatigue-free Bi4Ti3O12 films for nonvolatile ferroelectric memories,JAPANESE JOURNAL OF APPLIED PHYSICS PART 1-REGULAR PAPERS SHORT NOTES & REVIEW PAPERS,10.1143/JJAP.35.1246,mp-1179025,Ti3(BiO3)4,C2/m,Monoclinic,3.864694375720030,3.864694375720030,16.978874726609200,84.22256089428060,84.22256089428060,88.83345502699920,251.01098852038200,7.750047518997610,1.542,-2.509956527894740,0.041130956447370000
Bi5FeTi3O15,,Pt-coated Si,6.4,112,Structures and electrical properties of Bi5FeTi3O15 thin films -: art. no. 104106,JOURNAL OF APPLIED PHYSICS,10.1063/1.1893207,mp-1217452,Ti3Fe(BiO3)5,P2_1,Monoclinic,5.534428,5.486071,20.9611352741514,82.48065682049980,90.0,90.0,630.9547363151060,7.812930962283890,2.0168,-2.360028226666670,0.013427247031259
SrBi2Ta2O9 (SBT) and BaBi4Ti4O15 (BBiT),,SrTiO3 (STO) or silicon,2,30,Epitaxial bismuth-layer-structured perovskite ferroelectric thin films grown by pulsed laser deposition,INTEGRATED FERROELECTRICS,,mp-554675,SrTa2Bi2O9,I4/mmm,Tetragonal,12.88926010521210,12.88926010521210,12.88926010521210,162.43201051905100,162.43201051905100,24.944205836485600,195.03203960702600,8.6118536180181,2.012,-2.813450842119050,0.024446373214285000
"BPFM (Pr, Mn)-codoped BiFeO3",,diamond,60,480,"Structure and Electrical Properties of (Pr, Mn)-Codoped BiFeO3/B-Doped Diamond Layered Structure",ELECTROCHEMICAL AND SOLID STATE LETTERS,10.1149/1.3568838,mp-1096923,CrFeCoNi,P1,Triclinic,9.983615,9.9870931436042,9.996846249911070,89.99746070320890,119.91749993586200,119.97154807538500,706.0104114992060,8.484813474831860,0.0,0.14628571890625,0.194663545572916
LiNbO3,,Si,1.2,120,LiNbO3 ferroelectric properties on high-and moderate-doped Si substrates,JOURNAL OF THE KOREAN PHYSICAL SOCIETY,,mp-674361,LiNbO3,P1,Triclinic,5.249953,5.583396531074970,21.726704130115800,94.76912965703470,90.0166059024178,117.97801421416200,559.9273656950110,4.384557291808810,2.9621,-2.8894612342666700,0.010056417400003000
SrBi2Ta2O9,,platinized silicon,3,25,Electrical characterization of Pt/SrBi2Ta2O9/Pt capacitors fabricated by the pulsed laser ablated deposition technique,JOURNAL OF VACUUM SCIENCE & TECHNOLOGY A,10.1116/1.580411,mp-554675,SrTa2Bi2O9,I4/mmm,Tetragonal,12.88926010521210,12.88926010521210,12.88926010521210,162.43201051905100,162.43201051905100,24.944205836485600,195.03203960702600,8.6118536180181,2.012,-2.813450842119050,0.024446373214285000
BaTiO3,,Pt-Si,21.4,70.0,Influence of laser repetition rate on ferroelectric properties of pulsed laser deposited BaTiO3 films on platinized silicon substrate,APPLIED PHYSICS A-MATERIALS SCIENCE & PROCESSING,10.1007/s00339-013-7948-0,mp-19990,BaTiO3,P4/mmm,Tetragonal,4.112467,4.112467,5.035613,90.0,90.0,90.0,85.16422489125650,4.546800709110380,0.0,-1.684818113666670,1.8074598639999700
CaBi2Nb2O9,,n(+)-Si(100),3.6,80,Structural and electrical properties of oriented ferroelectric CaBi2Nb2O9 thin films deposited on n(+)-Si(100) by pulsed laser deposition,PHYSICA STATUS SOLIDI A-APPLIED RESEARCH,10.1002/1521-396X(199706)161:2<371::AID-PSSA371>3.0.CO;2-X,mp-555616,CaNb2Bi2O9,I4/mmm,Tetragonal,13.838612429017800,13.838612429017800,13.838612429017800,163.71843455548600,163.71843455548600,23.104440183293200,208.26305822445600,6.281715730730450,0.0,-2.11722371607143,0.551882287053571
SrBi2Ta2O9 (SBT),,Pt/Ti/SiO2/Si,12,60,Liquid-delivery metal-organic CVD of strontium bismuth tantalate thin films using Sr[Ta(OC2H5)5(OC2H4OCH3)]2 and Bi(C6H5)3 precursors,CHEMICAL VAPOR DEPOSITION,10.1002/1521-3862(20020903)8:5<221::AID-CVDE221>3.0.CO;2-C,mp-554675,SrTa2Bi2O9,I4/mmm,Tetragonal,12.88926010521210,12.88926010521210,12.88926010521210,162.43201051905100,162.43201051905100,24.944205836485600,195.03203960702600,8.6118536180181,2.012,-2.813450842119050,0.024446373214285000
SrBi2Ta2O9 (SBT),,Pt/Ti/SiO2/Si,2.1,20.1,Low temperature processing of SrBi2Ta2O9 thin films by low pressure and ozone annealing treatment,JOURNAL OF THE KOREAN PHYSICAL SOCIETY,,mp-554675,SrTa2Bi2O9,I4/mmm,Tetragonal,12.88926010521210,12.88926010521210,12.88926010521210,162.43201051905100,162.43201051905100,24.944205836485600,195.03203960702600,8.6118536180181,2.012,-2.813450842119050,0.024446373214285000
SrBi2Ta2O9 (SBT) and (Sr0.8Ca0.2)Bi2Ta2O9 (SCBT),,platinized silicon,9.1,72,Studies on laser ablated SrBi2Ta2O9 and Sr0.8Ca0.2Bi2Ta2O9 ferroelectric thin films,INTEGRATED FERROELECTRICS,10.1080/10584580210839,mp-554675,SrTa2Bi2O9,I4/mmm,Tetragonal,12.88926010521210,12.88926010521210,12.88926010521210,162.43201051905100,162.43201051905100,24.944205836485600,195.03203960702600,8.6118536180181,2.012,-2.813450842119050,0.024446373214285000
HfO2,7-30,,25,1000,Hafnium Oxide Based CMOS Compatible Ferroelectric Materials,ECS JOURNAL OF SOLID STATE SCIENCE AND TECHNOLOGY,10.1149/2.010304jss,mp-1244883,HfO2,P1,Triclinic,10.994877239299200,10.86933980337990,11.135480148996400,92.29869496641970,90.80401808788060,93.76473825497250,1326.6428296090900,8.957833639278320,3.7691,-3.790489710490200,0.229321330343136
PbTiO3,,MgO,34,97,DEPOSITION AND CHARACTERIZATION OF PBTIO3 THIN-FILMS GROWN BY RADIO-FREQUENCY SPUTTERING ON MGO(100),THIN SOLID FILMS,,mp-19845,TiPbO3,Pm-3m,Cubic,3.969049,3.969049,3.969049,90.0,90.0,90.0,62.52581792285580,8.048700857425850,1.585,-2.689368039666670,0.041221745999997000
BiFeO3,,,44.1,189,"Influence of RE2O3 (Dy2O3, Yb2O3, and Lu2O3) buffer layers on the structural and ferroelectric characteristics of BiFeO3 thin films",PHYSICA SCRIPTA,10.1088/1402-4896/ad7b85,mp-551451,FeBiO3,P1,Triclinic,5.430644,5.458528411681670,5.524043330056890,66.90638248766580,67.50512893589980,65.21539056092890,132.00542267882300,3.935109620597320,1.6259000000000000,-1.236482167000000,0.43792711700000000
Bi4Ti3O12 (BiT)(1-x)-SrBi4Ti4O15 (SBTi)(x),,Pt/Ti/SiO2/Si,9.3,60,Preparation and characterization of Bi4Ti3O12-SrBi4Ti4O15 ferroelectric thin films by pulsed laser deposition,JOURNAL OF CRYSTAL GROWTH,10.1016/S0022-0248(01)01947-9,mp-1179025,Ti3(BiO3)4,C2/m,Monoclinic,3.864694375720030,3.864694375720030,16.978874726609200,84.22256089428060,84.22256089428060,88.83345502699920,251.01098852038200,7.750047518997610,1.542,-2.509956527894740,0.041130956447370000
Bi4Ti3O12,5000,platinum coated silicon,5.4,135,RAPID THERMALLY PROCESSED FERROELECTRIC BI4TI3O12 THIN-FILMS,JOURNAL OF APPLIED PHYSICS,10.1063/1.351949,mp-1179025,Ti3(BiO3)4,C2/m,Monoclinic,3.864694375720030,3.864694375720030,16.978874726609200,84.22256089428060,84.22256089428060,88.83345502699920,251.01098852038200,7.750047518997610,1.542,-2.509956527894740,0.041130956447370000
BiFeO3,,SrTiO3,70,170,Structural and Ferroelectric Properties of Domain-Structure-Controlled BiFeO3 Thin Films Prepared by Dual-Ion-Beam Sputtering,JAPANESE JOURNAL OF APPLIED PHYSICS,10.1143/JJAP.51.09LB02,mp-551451,FeBiO3,P1,Triclinic,5.430644,5.458528411681670,5.524043330056890,66.90638248766580,67.50512893589980,65.21539056092890,132.00542267882300,3.935109620597320,1.6259000000000000,-1.236482167000000,0.43792711700000000
SrBi2Ta2O9,,Pt/Ti/SiO2/Si,20.8,37.8,Effects of Bi2O3 buffer layer on ferroelectric properties of SrBi2Ta2O9 thin films by liquid-delivery MOCVD,INTEGRATED FERROELECTRICS,10.1080/10584580108015551,mp-554675,SrTa2Bi2O9,I4/mmm,Tetragonal,12.88926010521210,12.88926010521210,12.88926010521210,162.43201051905100,162.43201051905100,24.944205836485600,195.03203960702600,8.6118536180181,2.012,-2.813450842119050,0.024446373214285000
BiFeO3,,Pt/Ti/SiO2/Si,89,365,Observation of 57Fe-Enriched BiFeO3 Thin Films Using Mossbauer Spectroscopic Microscope,JAPANESE JOURNAL OF APPLIED PHYSICS,10.7567/JJAP.52.09KB02,mp-551451,FeBiO3,P1,Triclinic,5.430644,5.458528411681670,5.524043330056890,66.90638248766580,67.50512893589980,65.21539056092890,132.00542267882300,3.935109620597320,1.6259000000000000,-1.236482167000000,0.43792711700000000
Bi4Ti3O12,,platinized Si,4,1.8,SYNTHESIS AND CHARACTERIZATION OF BI4TI3O-12 THIN-FILMS BY SOL-GEL PROCESSING,JAPANESE JOURNAL OF APPLIED PHYSICS PART 1-REGULAR PAPERS SHORT NOTES & REVIEW PAPERS,10.1143/JJAP.32.4158,mp-1179025,Ti3(BiO3)4,C2/m,Monoclinic,3.864694375720030,3.864694375720030,16.978874726609200,84.22256089428060,84.22256089428060,88.83345502699920,251.01098852038200,7.750047518997610,1.542,-2.509956527894740,0.041130956447370000
LiTaO3,500,Pt(1 1 1)/SiO2/Si(100),2.4,22.3,Properties of LiTaO3 thin films derived by a diol-based sol-gel process,JAPANESE JOURNAL OF APPLIED PHYSICS PART 1-REGULAR PAPERS SHORT NOTES & REVIEW PAPERS,10.1143/JJAP.41.2982,mp-754345,LiTaO3,P4/mbm,Tetragonal,5.444507,5.444507,3.942623,90.0,90.0,90.0,116.86981919174200,6.703179903163180,2.5608,-3.036713801133330,0.088644969000005
SrBi2Ta2O9 (SBT),,Pt(lll)/SiO2/Si,3.2,98.2,Characterization of c-axis oriented SrBi2Ta2O9 ferroelectric thin films deposited by plasma-enhanced metalorganic chemical vapor deposition on MOCVD-Pt/SiO2/Si,JOURNAL OF THE KOREAN PHYSICAL SOCIETY,,mp-554675,SrTa2Bi2O9,I4/mmm,Tetragonal,12.88926010521210,12.88926010521210,12.88926010521210,162.43201051905100,162.43201051905100,24.944205836485600,195.03203960702600,8.6118536180181,2.012,-2.813450842119050,0.024446373214285000
BaTiO3,,Si,2.0,4.0,Preparation and ferroelectric properties of BaTiO3 thin films by atmospheric-pressure metalorganic chemical vapor deposition,THIN SOLID FILMS,10.1016/S0040-6090(97)00965-6,mp-19990,BaTiO3,P4/mmm,Tetragonal,4.112467,4.112467,5.035613,90.0,90.0,90.0,85.16422489125650,4.546800709110380,0.0,-1.684818113666670,1.8074598639999700
SrBi2Ta2O9,,Nb-doped SrTiO3 and Pt-coated SrTiO3,4.2,30,Pulsed laser deposition and ferroelectric properties of SrBi2Ta2O9 thin films,MATERIALS LETTERS,10.1016/S0167-577X(98)00198-0,mp-554675,SrTa2Bi2O9,I4/mmm,Tetragonal,12.88926010521210,12.88926010521210,12.88926010521210,162.43201051905100,162.43201051905100,24.944205836485600,195.03203960702600,8.6118536180181,2.012,-2.813450842119050,0.024446373214285000
BiFeO3 and (Bi-0.9 RE (0.1))(Fe0.975Cr0.025)O-3,,Pt(111)/Ti/SiO2/Si(100),35.2,1376,"Enhanced electrical properties of rare-earth-substituted (Bi0.9RE0.1)(Fe0.975Cr0.025)O3 (RE = Nd, Gd, Eu) thin films",JOURNAL OF THE KOREAN PHYSICAL SOCIETY,10.3938/jkps.61.1404,mp-551451,FeBiO3,P1,Triclinic,5.430644,5.458528411681670,5.524043330056890,66.90638248766580,67.50512893589980,65.21539056092890,132.00542267882300,3.935109620597320,1.6259000000000000,-1.236482167000000,0.43792711700000000
Bi4Ti3O12,5000,platinum coated silicon and bare silicon,4.4,84,STRUCTURAL AND ELECTRICAL STUDIES ON RAPID THERMALLY PROCESSED FERROELECTRIC BI4TI3O12 THIN-FILMS BY METALLOORGANIC SOLUTION DEPOSITION,JOURNAL OF APPLIED PHYSICS,10.1063/1.351938,mp-1179025,Ti3(BiO3)4,C2/m,Monoclinic,3.864694375720030,3.864694375720030,16.978874726609200,84.22256089428060,84.22256089428060,88.83345502699920,251.01098852038200,7.750047518997610,1.542,-2.509956527894740,0.041130956447370000
LiTaO3,200,silicon (111) with PtSi buffer layer,1,56,"Dielectric, pyroelectric and structural properties of LiTaO3 thin films grown on silicon by a modified molecular beam epitaxy",FERROELECTRICS,10.1080/00150199708228374,mp-754345,LiTaO3,P4/mbm,Tetragonal,5.444507,5.444507,3.942623,90.0,90.0,90.0,116.86981919174200,6.703179903163180,2.5608,-3.036713801133330,0.088644969000005
BiFeO3,,Pt/TiO2/SiO2/Si,88,266,Ferroelectric and structural properties of stress-constrained and stress-relaxed polycrystalline BiFeO3 thin films,JOURNAL OF APPLIED PHYSICS,10.1063/1.3072375,mp-551451,FeBiO3,P1,Triclinic,5.430644,5.458528411681670,5.524043330056890,66.90638248766580,67.50512893589980,65.21539056092890,132.00542267882300,3.935109620597320,1.6259000000000000,-1.236482167000000,0.43792711700000000
SrBi2Ta2O9 (SBT),,Pt/Ti/SiO2/Si,2.1,20.1,Low temperature processing of SrBi2Ta2O9 thin films by low pressure and ozone annealing treatment,JOURNAL OF THE KOREAN PHYSICAL SOCIETY,,mp-554675,SrTa2Bi2O9,I4/mmm,Tetragonal,12.88926010521210,12.88926010521210,12.88926010521210,162.43201051905100,162.43201051905100,24.944205836485600,195.03203960702600,8.6118536180181,2.012,-2.813450842119050,0.024446373214285000
SrBi2Ta2O9 (SBT) and (Sr0.8Ca0.2)Bi2Ta2O9 (SCBT),,platinized silicon,9.1,72,Studies on laser ablated SrBi2Ta2O9 and Sr0.8Ca0.2Bi2Ta2O9 ferroelectric thin films,INTEGRATED FERROELECTRICS,10.1080/10584580210839,mp-554675,SrTa2Bi2O9,I4/mmm,Tetragonal,12.88926010521210,12.88926010521210,12.88926010521210,162.43201051905100,162.43201051905100,24.944205836485600,195.03203960702600,8.6118536180181,2.012,-2.813450842119050,0.024446373214285000
HfO2,7-30,,25,1000,Hafnium Oxide Based CMOS Compatible Ferroelectric Materials,ECS JOURNAL OF SOLID STATE SCIENCE AND TECHNOLOGY,10.1149/2.010304jss,mp-1244883,HfO2,P1,Triclinic,10.994877239299200,10.86933980337990,11.135480148996400,92.29869496641970,90.80401808788060,93.76473825497250,1326.6428296090900,8.957833639278320,3.7691,-3.790489710490200,0.229321330343136
PbTiO3,,MgO,34,97,DEPOSITION AND CHARACTERIZATION OF PBTIO3 THIN-FILMS GROWN BY RADIO-FREQUENCY SPUTTERING ON MGO(100),THIN SOLID FILMS,,mp-19845,TiPbO3,Pm-3m,Cubic,3.969049,3.969049,3.969049,90.0,90.0,90.0,62.52581792285580,8.048700857425850,1.585,-2.689368039666670,0.041221745999997000
BiFeO3,,,44.1,189,"Influence of RE2O3 (Dy2O3, Yb2O3, and Lu2O3) buffer layers on the structural and ferroelectric characteristics of BiFeO3 thin films",PHYSICA SCRIPTA,10.1088/1402-4896/ad7b85,mp-551451,FeBiO3,P1,Triclinic,5.430644,5.458528411681670,5.524043330056890,66.90638248766580,67.50512893589980,65.21539056092890,132.00542267882300,3.935109620597320,1.6259000000000000,-1.236482167000000,0.43792711700000000
Bi4Ti3O12 (BiT)(1-x)-SrBi4Ti4O15 (SBTi)(x),,Pt/Ti/SiO2/Si,9.3,60,Preparation and characterization of Bi4Ti3O12-SrBi4Ti4O15 ferroelectric thin films by pulsed laser deposition,JOURNAL OF CRYSTAL GROWTH,10.1016/S0022-0248(01)01947-9,mp-1179025,Ti3(BiO3)4,C2/m,Monoclinic,3.864694375720030,3.864694375720030,16.978874726609200,84.22256089428060,84.22256089428060,88.83345502699920,251.01098852038200,7.750047518997610,1.542,-2.509956527894740,0.041130956447370000
Bi4Ti3O12,5000,platinum coated silicon,5.4,135,RAPID THERMALLY PROCESSED FERROELECTRIC BI4TI3O12 THIN-FILMS,JOURNAL OF APPLIED PHYSICS,10.1063/1.351949,mp-1179025,Ti3(BiO3)4,C2/m,Monoclinic,3.864694375720030,3.864694375720030,16.978874726609200,84.22256089428060,84.22256089428060,88.83345502699920,251.01098852038200,7.750047518997610,1.542,-2.509956527894740,0.041130956447370000
BiFeO3,,SrTiO3,70,170,Structural and Ferroelectric Properties of Domain-Structure-Controlled BiFeO3 Thin Films Prepared by Dual-Ion-Beam Sputtering,JAPANESE JOURNAL OF APPLIED PHYSICS,10.1143/JJAP.51.09LB02,mp-551451,FeBiO3,P1,Triclinic,5.430644,5.458528411681670,5.524043330056890,66.90638248766580,67.50512893589980,65.21539056092890,132.00542267882300,3.935109620597320,1.6259000000000000,-1.236482167000000,0.43792711700000000
SrBi2Ta2O9,,Pt/Ti/SiO2/Si,20.8,37.8,Effects of Bi2O3 buffer layer on ferroelectric properties of SrBi2Ta2O9 thin films by liquid-delivery MOCVD,INTEGRATED FERROELECTRICS,10.1080/10584580108015551,mp-554675,SrTa2Bi2O9,I4/mmm,Tetragonal,12.88926010521210,12.88926010521210,12.88926010521210,162.43201051905100,162.43201051905100,24.944205836485600,195.03203960702600,8.6118536180181,2.012,-2.813450842119050,0.024446373214285000
BiFeO3,,Pt/Ti/SiO2/Si,89,365,Observation of 57Fe-Enriched BiFeO3 Thin Films Using Mossbauer Spectroscopic Microscope,JAPANESE JOURNAL OF APPLIED PHYSICS,10.7567/JJAP.52.09KB02,mp-551451,FeBiO3,P1,Triclinic,5.430644,5.458528411681670,5.524043330056890,66.90638248766580,67.50512893589980,65.21539056092890,132.00542267882300,3.935109620597320,1.6259000000000000,-1.236482167000000,0.43792711700000000
Bi4Ti3O12,,platinized Si,4,1.8,SYNTHESIS AND CHARACTERIZATION OF BI4TI3O-12 THIN-FILMS BY SOL-GEL PROCESSING,JAPANESE JOURNAL OF APPLIED PHYSICS PART 1-REGULAR PAPERS SHORT NOTES & REVIEW PAPERS,10.1143/JJAP.32.4158,mp-1179025,Ti3(BiO3)4,C2/m,Monoclinic,3.864694375720030,3.864694375720030,16.978874726609200,84.22256089428060,84.22256089428060,88.83345502699920,251.01098852038200,7.750047518997610,1.542,-2.509956527894740,0.041130956447370000
LiTaO3,500,Pt(1 1 1)/SiO2/Si(100),2.4,22.3,Properties of LiTaO3 thin films derived by a diol-based sol-gel process,JAPANESE JOURNAL OF APPLIED PHYSICS PART 1-REGULAR PAPERS SHORT NOTES & REVIEW PAPERS,10.1143/JJAP.41.2982,mp-754345,LiTaO3,P4/mbm,Tetragonal,5.444507,5.444507,3.942623,90.0,90.0,90.0,116.86981919174200,6.703179903163180,2.5608,-3.036713801133330,0.088644969000005
SrBi2Ta2O9 (SBT),,Pt(111)/SiO2/Si,3.2,98.2,Characterization of c-axis oriented SrBi2Ta2O9 ferroelectric thin films deposited by plasma-enhanced metalorganic chemical vapor deposition on MOCVD-Pt/SiO2/Si,JOURNAL OF THE KOREAN PHYSICAL SOCIETY,,mp-554675,SrTa2Bi2O9,I4/mmm,Tetragonal,12.88926010521210,12.88926010521210,12.88926010521210,162.43201051905100,162.43201051905100,24.944205836485600,195.03203960702600,8.6118536180181,2.012,-2.813450842119050,0.024446373214285000
BaTiO3,,Si,2.0,4.0,Preparation and ferroelectric properties of BaTiO3 thin films by atmospheric-pressure metalorganic chemical vapor deposition,THIN SOLID FILMS,10.1016/S0040-6090(97)00965-6,mp-19990,BaTiO3,P4/mmm,Tetragonal,4.112467,4.112467,5.035613,90.0,90.0,90.0,85.16422489125650,4.546800709110380,0.0,-1.684818113666670,1.8074598639999700
SrBi2Ta2O9 (SBTO),,Pt-coated SrTiO3,4.2,30,Pulsed laser deposition and ferroelectric properties of SrBi2Ta2O9 thin films,MATERIALS LETTERS,10.1016/S0167-577X(98)00198-0,mp-554675,SrTa2Bi2O9,I4/mmm,Tetragonal,12.88926010521210,12.88926010521210,12.88926010521210,162.43201051905100,162.43201051905100,24.944205836485600,195.03203960702600,8.6118536180181,2.012,-2.813450842119050,0.024446373214285000
BiFeO3 and (Bi-0.9 RE (0.1))(Fe0.975Cr0.025)O-3,,Pt(111)/Ti/SiO2/Si(100),35.2,1376,"Enhanced electrical properties of rare-earth-substituted (Bi0.9RE0.1)(Fe0.975Cr0.025)O3 (RE = Nd, Gd, Eu) thin films",JOURNAL OF THE KOREAN PHYSICAL SOCIETY,10.3938/jkps.61.1404,mp-551451,FeBiO3,P1,Triclinic,5.430644,5.458528411681670,5.524043330056890,66.90638248766580,67.50512893589980,65.21539056092890,132.00542267882300,3.935109620597320,1.6259000000000000,-1.236482167000000,0.43792711700000000
Bi4Ti3O12,5000,platinum coated silicon and bare silicon,4.4,84,STRUCTURAL AND ELECTRICAL STUDIES ON RAPID THERMALLY PROCESSED FERROELECTRIC BI4TI3O12 THIN-FILMS BY METALLOORGANIC SOLUTION DEPOSITION,JOURNAL OF APPLIED PHYSICS,10.1063/1.351938,mp-1179025,Ti3(BiO3)4,C2/m,Monoclinic,3.864694375720030,3.864694375720030,16.978874726609200,84.22256089428060,84.22256089428060,88.83345502699920,251.01098852038200,7.750047518997610,1.542,-2.509956527894740,0.041130956447370000
LiTaO3,200,silicon (111) with PtSi buffer layer,1,18,"Dielectric, pyroelectric and structural properties of LiTaO3 thin films grown on silicon by a modified molecular beam epitaxy",FERROELECTRICS,10.1080/00150199708228374,mp-754345,LiTaO3,P4/mbm,Tetragonal,5.444507,5.444507,3.942623,90.0,90.0,90.0,116.86981919174200,6.703179903163180,2.5608,-3.036713801133330,0.088644969000005
SrBi2Ta2O9 (SBT),300,Pt/Ti/SiO2/Si,18.5,150,Electrical properties of SrBi2Ta2O9 thin films deposited by rf magnetron sputtering,INTEGRATED FERROELECTRICS,10.1080/10584589708221714,mp-554675,SrTa2Bi2O9,I4/mmm,Tetragonal,12.88926010521210,12.88926010521210,12.88926010521210,162.43201051905100,162.43201051905100,24.944205836485600,195.03203960702600,8.6118536180181,2.012,-2.813450842119050,0.024446373214285000
